year,journal,issue,article_page,first_author,t,method,IV,DID,RCT,RDD,MULTI
2005,Quarterly Journal of Economics,120.2,669,Black,10.7380952835083,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.66666603088379,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.08108139038086,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.442006230354309,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.12068965286016464,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,27.884614944458008,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8325123190879822,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,100,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.109755992889404,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3571428656578064,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,21.53333282470703,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.7295082211494446,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,34.761905670166016,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.5833333730697632,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,11.178571701049805,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.133333206176758,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.0833333730697632,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.3986012935638428,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,19.16216278076172,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,36.57143020629883,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.285714149475098,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.72535228729248,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.618233561515808,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.3333332538604736,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.5909090638160706,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3571428656578064,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.260869562625885,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.792683124542236,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.614034652709961,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.0114941596984863,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15.912281036376953,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.314285755157471,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.941176414489746,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.75,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.135135173797607,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.0833332538604736,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12.762711524963379,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14.666666984558105,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3959134519100189,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14.527777671813965,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.75,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.565217971801758,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.507936477661133,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.440000057220459,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,18.677419662475586,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.495652198791504,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20.375,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,11.155555725097656,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.333333492279053,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.894514560699463,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.766666889190674,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.7142856121063232,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.754385948181152,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.186567306518555,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.2857142984867096,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.1529412269592285,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,54.83333206176758,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,32.125,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.6511627435684204,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.545454502105713,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14.2619047164917,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.606666564941406,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,22,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.9206349849700928,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.333333015441895,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12.306122779846191,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,63.66666793823242,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,85.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,26.14285659790039,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.3610223531723022,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.333333492279053,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14.021276473999023,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8461538553237915,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.766497611999512,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.601910591125488,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.044334888458252,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.620689630508423,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.6666667461395264,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.310606002807617,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.35714340209961,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,11.945205688476562,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,68,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.030769348144531,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3333333432674408,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,55.45454406738281,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.6499999761581421,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,30.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.0259740352630615,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.1538461446762085,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.399999976158142,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20.33333396911621,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.666666984558105,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.51282024383545,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.137614727020264,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.9375,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,11.666666984558105,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.7333333492279053,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,54,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.762962818145752,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.9819819927215576,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.1428571492433548,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.436781644821167,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.59375,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.373831748962402,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,35.17647171020508,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,50.16666793823242,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,13.481481552124023,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.333333015441895,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.260354995727539,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.930894374847412,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,44.42856979370117,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,47.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8085106611251831,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.1392405033111572,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,73.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.05555534362793,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.809523582458496,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.191489219665527,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.530864238739014,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,32.04999923706055,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.4615384638309479,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.857142925262451,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.23076923191547394,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3636363744735718,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.3448275327682495,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,48.625,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.84615421295166,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.412060260772705,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12.571428298950195,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.557046890258789,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,5.4285712242126465,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,62.099998474121094,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.307692527770996,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.6666666865348816,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.837838172912598,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.9770991802215576,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,31,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,40.846153259277344,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8478260636329651,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,19.16216278076172,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.08088207244873,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,70.57142639160156,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.324041843414307,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.8543046712875366,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.15000000596046448,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,29.11111068725586,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,18.25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,41.66666793823242,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.9767441749572754,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.1876676082611084,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.6806721687316895,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,22,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.5460386276245117,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8536585569381714,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.45320200920105,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.1282051801681519,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,22.94285774230957,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,34.818180084228516,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.384615421295166,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.5522388219833374,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.16304349899292,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.071428298950195,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.372727394104004,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.7894736528396606,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,34.35714340209961,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.38461539149284363,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,43.71428680419922,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,40,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.4067796468734741,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.375,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,52.28571319580078,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.3207547068595886,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.257731914520264,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,45.42856979370117,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.100000023841858,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.1578948497772217,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12.324999809265137,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,91,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,41.64285659790039,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,47.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.15384578704834,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.855072021484375,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.599999904632568,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.11111068725586,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.292372703552246,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.756097793579102,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.568265676498413,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,59,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.186046600341797,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.6842105388641357,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.794117450714111,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.55555534362793,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,21,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,25.941177368164062,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.970370292663574,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,34,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.756097793579102,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,27.66666603088379,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.648101329803467,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.5757575035095215,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.970588207244873,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.8204081058502197,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.6081085205078125,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,76.85713958740234,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,85.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.981481552124023,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.962963104248047,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.333333015441895,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,35,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.75,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.916666507720947,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,46.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.574344158172607,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15.421052932739258,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.447674512863159,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.3333332538604736,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.482490301132202,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.7222222089767456,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.7804877758026123,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.600000023841858,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,10.247058868408203,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,26.08333396911621,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,13,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.275861740112305,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.23404255509376526,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,24.454545974731445,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,17.867923736572266,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.25806450843811035,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,43.57143020629883,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.013513513840734959,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,8.837838172912598,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,18,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.692307710647583,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,2.559999942779541,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,1.298701286315918,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.1481480598449707,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.039215087890625,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,27.25,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8936170339584351,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.4545454680919647,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,76.85713958740234,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.3418803215026855,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,52.33333206176758,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.542553186416626,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.96610164642334,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,7.213740348815918,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,13.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.039735317230225,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.942073106765747,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.103519439697266,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,12,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8099173307418823,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,28.7391300201416,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.8333333134651184,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,32.61111068725586,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,19.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,49.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.833333015441895,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,32,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.017543859779834747,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15.5,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,28.7391300201416,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.846153259277344,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,19,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.031468391418457,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,14.38888931274414,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,13.899999618530273,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.5166666507720947,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,23.535715103149414,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,6.388888835906982,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,25.285715103149414,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,0.125,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,62.099998474121094,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,9.790322303771973,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,20,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,37.20000076293945,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,43.20000076293945,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,24.038461685180664,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.289719581604004,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,3.880531072616577,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,4.367815971374512,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,16.809524536132812,IV,1,0,0,0,1
2005,Quarterly Journal of Economics,120.2,669,Black,15.5,IV,1,0,0,0,1
